priority,species_binomial,japanese_names,nmns_taxonomic_block,nmns_distribution_source,sample_A_sector,sample_B_sector,sector_design,new_tree_samples_needed,locality_freeze_gate,claim_boundary
P1,Cirsium shimae,ツガルオニアザミ,ナンブアザミ節オニアザミ亜節,白神山地(青森県，秋田県),白神山地・青森県側の確認済み野生集団,白神山地・秋田県側の確認済み野生集団,TWO_SIDES_OF_MOUNTAIN,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P1,Cirsium hyugamontanum,ヘイケモリアザミ,ナンブアザミ節キリシマアザミ亜節,宮崎県と熊本県の石灰岩地,宮崎県の石灰岩地にある確認済み野生集団,熊本県の石灰岩地にある確認済み野生集団,TWO_LIMESTONE_REGIONS,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P1,Cirsium kirishimense,キリシマアザミ,ナンブアザミ節キリシマアザミ亜節,宮崎県(霧島山，鰐塚山)，鹿児島県(霧島山，高隈山),宮崎県・鰐塚山の確認済み野生集団,鹿児島県・高隈山の確認済み野生集団,DISTINCT_MOUNTAIN_SYSTEMS,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P1,Cirsium kujuense,クジュウアザミ,ナンブアザミ節キリシマアザミ亜節,大分県，宮崎県(祖母山),大分県側の確認済み野生集団,宮崎県・祖母山の確認済み野生集団,TWO_RANGE_SECTORS,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P1,Cirsium tenuisquamatum,サンベサワアザミ,ナンブアザミ節キリシマアザミ亜節,島根県，広島県,島根県側の確認済み野生集団,広島県側の確認済み野生集団,TWO_PREFECTURE_RANGE_SECTORS,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P1,Cirsium unzenense,ウンゼンアザミ,ナンブアザミ節キリシマアザミ亜節,長崎県,長崎県内の確認済み野生集団A,長崎県内の独立野生集団B。なければ同集団内の空間分離個体,SINGLE_PREFECTURE_LIMITED,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P1,Cirsium homolepis,オゼヌマアザミ,ナンブアザミ節タチアザミ亜節,群馬・福島県境の尾瀬とその周辺地域,尾瀬・群馬県側の確認済み野生集団,尾瀬・福島県側の確認済み野生集団,TWO_SIDES_OF_OZE,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P1,Cirsium inundatum,タチアザミ,ナンブアザミ節タチアザミ亜節,本州(青森県～富山県)日本海側に偏る,青森県側の確認済み野生集団,富山県側の確認済み野生集団,RANGE_ENDPOINTS,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P1,Cirsium ugoense,ウゴアザミ,ナンブアザミ節タチアザミ亜節,東北地方(秋田県，岩手県，山形県，福島県),秋田県側の確認済み野生集団,福島県側の確認済み野生集団,RANGE_ENDPOINTS,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P1,Cirsium babanum,ダイニチアザミ,ナンブアザミ節ダイニチアザミ亜節,新潟県(頸城山地)，長野県(白馬岳周辺),新潟県・頸城山地の確認済み野生集団,長野県・白馬岳周辺の確認済み野生集団,TWO_MOUNTAIN_SYSTEMS,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P1,Cirsium ganjuense,ガンジュアザミ,ナンブアザミ節ダキバヒメアザミ亜節リシリアザミ亜節,岩手県(早池峰山，岩手山),岩手県・早池峰山の確認済み野生集団,岩手県・岩手山の確認済み野生集団,TWO_MOUNTAINS,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P1,Cirsium boreale,コバナアザミ,ナンブアザミ節チシマアザミ亜節コバナアザミ列,北海道(西南部と東部を除く),北海道の確認済み分布セクターA（西南部・東部を除く範囲内）,同じ documented range 内でAから最大限離れた確認済み分布セクターB,BROAD_HOKKAIDO_MAX_SEPARATION,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P1,Cirsium hidakamontanum,ヒダカアザミ,ナンブアザミ節チシマアザミ亜節コバナアザミ列,北海道日高山脈,日高山脈内の確認済み野生集団A,日高山脈内でAから十分離れた独立野生集団B,SINGLE_MOUNTAIN_RANGE_MAX_SEPARATION,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P1,Cirsium chikushiense,ノマアザミ,ナンブアザミ節ツクシアザミ亜節,鹿児島県,鹿児島県内の確認済み野生集団A,鹿児島県内の独立野生集団B。なければ同集団内の空間分離個体,SINGLE_PREFECTURE_LIMITED,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P1,Cirsium nambuense,ナンブタカネアザミ,ナンブアザミ節ナンブタカネアザミ亜節(新称),東北地方(鳥海山，栗駒山，月山，飯豊山地，朝日山地),鳥海山または月山側の確認済み野生集団,飯豊山地または朝日山地側の確認済み野生集団,DISTANT_TOHOKU_MOUNTAIN_SECTORS,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P1,Cirsium hachijoense,ハチジョウアザミ,ナンブアザミ節ハチジョウアザミ亜節,伊豆七島,伊豆七島内の確認済み島嶼集団A,別島の確認済み集団Bを最優先。別島不可なら同島内の独立集団,ISLAND_REPLICATION_IF_CONFIRMED,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P1,Cirsium toyoshimae,トヨシマアザミ,ナンブアザミ節ハチジョウアザミ亜節,小笠原島,小笠原諸島内の確認済み島嶼集団A,別島または十分離れた確認済み集団B。実在分布を確認してから固定,ISLAND_REPLICATION_IF_CONFIRMED,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P1,Cirsium shinanense,ヤチアザミ,ナンブアザミ節ヤチアザミ亜節,長野県，群馬県,長野県側の確認済み野生集団,群馬県側の確認済み野生集団,TWO_PREFECTURE_RANGE_SECTORS,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P1,Cirsium tashiroi,ワタムキアザミ | ワタムキアザミ変種ヒダアザミ,ナンブアザミ節ワタムキアザミ亜節,岐阜県，三重県，滋賀県(養老山地，鈴鹿山脈) || 静岡県，長野県，愛知県，岐阜県(養老山地を除く),岐阜・三重・滋賀の養老山地／鈴鹿山脈側から確認済み集団,静岡・長野・愛知・岐阜（養老山地除外）側から確認済み集団,CROSS_INFRASPECIFIC_RANGE_SECTORS,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
P1,Cirsium purpratum,フジアザミ,フジアザミ節,本州(東北～中部，北陸地方),東北側の確認済み野生集団,中部・北陸側の確認済み野生集団,BROAD_RANGE_ENDPOINTS,2,CURRENT_OCCURRENCE_PLUS_PERMISSION_REQUIRED,range-sector acquisition plan from NMNS distribution; exact locality not yet frozen
